"統計年月","縣市","行政區域","售電量度數"
"201509","台北市","信義區四維里",1950729
"201509","台北市","信義區四育里",2010896
"201509","台北市","信義區松光里",2080758
"201509","台北市","信義區松隆里",666061
"201509","台北市","信義區松友里",1985854
"201509","台北市","信義區泰和里",2322783
"201509","台北市","信義區五常里",1308306
"201509","台北市","信義區五全里",2103164
"201509","台北市","信義區西村里",1122394
"201509","台北市","信義區新仁里",1721091
"201509","台北市","信義區興隆里",1288624
"201509","台北市","信義區興雅里",2901190
"201509","台北市","信義區雅祥里",1596546
"201509","台北市","信義區永春里",2087028
"201509","台北市","信義區永吉里",1643364
"201509","台北市","信義區長春里",1966524
"201509","台北市","信義區正和里",1595071
"201509","台北市","信義區中坡里",1577210
"201509","台北市","信義區中行里",2554229
"201509","台北市","信義區中興里",2081725
"201509","台北市","中山區北安里",837585
"201509","台北市","中山區成功里",5086738
"201509","台北市","中山區大佳里",315479
"201509","台北市","中山區大直里",3796558
"201509","台北市","中山區復華里",2659346
"201509","台北市","中山區恆安里",3264808
"201509","台北市","中山區集英里",3371292
"201509","台北市","中山區劍潭里",1275718
"201509","台北市","中山區江寧里",3255013
"201509","台北市","中山區江山里",3561189
"201509","台北市","中山區金泰里",4613898
"201509","台北市","中山區聚盛里",2741226
"201509","台北市","中山區聚葉里",2127947
"201509","台北市","中山區康樂里",1943296
"201509","台北市","中山區力行里",3772198
"201509","台北市","中山區龍洲里",1556967
"201509","台北市","中山區民安里",2953115
"201509","台北市","中山區埤頭里",1376334
"201509","台北市","中山區晴光里",3729827
"201509","台北市","中山區松江里",3384344
"201509","台北市","中山區下埤里",2973588
"201509","台北市","中山區新福里",2486122
"201509","台北市","中山區新生里",2645576
"201509","台北市","中山區新喜里",2029167
"201509","台北市","中山區新庄里",2320523
"201509","台北市","中山區行仁里",2913987
"201509","台北市","中山區行孝里",1475731
"201509","台北市","中山區行政里",2454678
"201509","台北市","中山區興亞里",2875358
"201509","台北市","中山區永安里",4247306
"201509","台北市","中山區圓山里",2060319
"201509","台北市","中山區正得里",2571740
"201509","台北市","中山區正守里",1590632
"201509","台北市","中山區正義里",3678398
"201509","台北市","中山區中吉里",3330960
"201509","台北市","中山區中山里",4325853
"201509","台北市","中山區中央里",1890870
"201509","台北市","中山區中原里",2760311
"201509","台北市","中山區中庄里",3089536
"201509","台北市","中山區朱馥里",2608478
"201509","台北市","中山區朱崙里",1558030
"201509","台北市","中山區朱園里",2724120
"201509","台北市","中正區愛國里",1105108
"201509","台北市","中正區板溪里",1463663
"201509","台北市","中正區頂東里",2474191
"201509","台北市","中正區東門里",1206417
"201509","台北市","中正區富水里",570556
"201509","台北市","中正區光復里",2918735
"201509","台北市","中正區河堤里",1759247
"201509","台北市","中正區建國里",548646
"201509","台北市","中正區黎明里",3191650
"201509","台北市","中正區林興里",1430434
"201509","台北市","中正區龍福里",1583168
"201509","台北市","中正區龍光里",868126
"201509","台北市","中正區龍興里",820520
"201509","台北市","中正區梅花里",2329901
"201509","台北市","中正區南福里",3286074
"201509","台北市","中正區南門里",996206
"201509","台北市","中正區三愛里",3854152
"201509","台北市","中正區廈安里",1100927
"201509","台北市","中正區水源里",1421172
"201509","台北市","中正區網溪里",1898912
"201509","台北市","中正區文北里",2674042
"201509","台北市","中正區文盛里",1038253
"201509","台北市","中正區文祥里",2565790
"201509","台北市","中正區新營里",2998578
"201509","台北市","中正區幸福里",2338830
"201509","台北市","中正區幸市里",2441184
"201509","台北市","中正區螢圃里",2094863
"201509","台北市","中正區螢雪里",1616510
"201509","台北市","中正區永昌里",1494729
"201509","台北市","中正區永功里",1670998
"201509","台北市","中正區忠勤里",2144654
"201511","台北市","北投區八仙里",1177659
"201511","台北市","北投區大同里",1251240
"201511","台北市","北投區大屯里",341759
"201511","台北市","北投區稻香里",949604
"201511","台北市","北投區東華里",822405
"201511","台北市","北投區豐年里",686274
"201511","台北市","北投區福興里",1227944
"201511","台北市","北投區關渡里",2477463
"201511","台北市","北投區湖山里",513566
"201511","台北市","北投區湖田里",194081
"201511","台北市","北投區吉利里",1016432
"201511","台北市","北投區吉慶里",880308
"201511","台北市","北投區建民里",854124
"201511","台北市","北投區開明里",1622804
"201511","台北市","北投區立農里",1557505
"201511","台北市","北投區立賢里",1019562
"201511","台北市","北投區林泉里",848668
"201511","台北市","北投區奇岩里",2625484
"201511","台北市","北投區清江里",1602202
"201511","台北市","北投區泉源里",662195
"201511","台北市","北投區榮光里",1191823
"201511","台北市","北投區榮華里",1797204
"201511","台北市","北投區石牌里",1331249
"201511","台北市","北投區桃源里",943482
"201511","台北市","北投區溫泉里",1622174
"201511","台北市","北投區文化里",925182
"201511","台北市","北投區文林里",983000
"201511","台北市","北投區秀山里",663883
"201511","台北市","北投區一德里",1730539
"201511","台北市","北投區永和里",2402877
"201511","台北市","北投區永明里",913177
"201511","台北市","北投區永欣里",1597729
"201511","台北市","北投區裕民里",1713137
"201511","台北市","北投區長安里",1548995
"201511","台北市","北投區振華里",1547334
"201511","台北市","北投區智仁里",1063241
"201511","台北市","北投區中和里",1404352
"201511","台北市","北投區中心里",1685114
"201511","台北市","北投區中央里",2360224
"201511","台北市","北投區中庸里",750173
"201511","台北市","北投區洲美里",272693
"201511","台北市","北投區尊賢里",749811
"201511","台北市","大安區昌隆里",988025
"201511","台北市","大安區車層里",2443669
"201511","台北市","大安區誠安里",1399710
"201511","台北市","大安區大學里",1795620
"201511","台北市","大安區德安里",1648234
"201511","台北市","大安區敦安里",2258844
"201511","台北市","大安區敦煌里",2059668
"201511","台北市","大安區法治里",1386105
"201511","台北市","大安區芳和里",1227085
"201511","台北市","大安區福住里",1682870
"201511","台北市","大安區古風里",1213098
"201511","台北市","大安區古莊里",2348223
"201511","台北市","大安區光明里",839047
"201511","台北市","大安區光武里",3095286
"201511","台北市","大安區光信里",2432037
"201511","台北市","大安區和安里",1518615
"201511","台北市","大安區虎嘯里",1339567
"201511","台北市","大安區華聲里",1232069
"201511","台北市","大安區建安里",2308716
"201511","台北市","大安區建倫里",2897159
"201511","台北市","大安區錦安里",1594326
"201511","台北市","大安區錦華里",1405470
"201511","台北市","大安區錦泰里",677792
"201511","台北市","大安區黎和里",946708
"201511","台北市","大安區黎孝里",1616922
"201511","台北市","大安區黎元里",1089166
"201511","台北市","大安區臨江里",1347800
"201511","台北市","大安區龍安里",1367458
"201511","台北市","大安區龍門里",1256056
"201511","台北市","大安區龍坡里",637327
"201511","台北市","大安區龍泉里",1420390
"201511","台北市","大安區龍生里",1685103
"201511","台北市","大安區龍圖里",2119845
"201511","台北市","大安區龍淵里",2046762
"201511","台北市","大安區龍雲里",1391104
"201511","台北市","大安區龍陣里",1182968
"201511","台北市","大安區民輝里",2988425
"201511","台北市","大安區民炤里",2318003
"201511","台北市","大安區全安里",1668796
"201511","台北市","大安區群賢里",1806858
"201511","台北市","大安區群英里",1193433
"201511","台北市","大安區仁愛里",2457480
"201511","台北市","大安區仁慈里",1449587
"201511","台北市","大安區通安里",1760056
"201511","台北市","大安區通化里",2106516
"201511","台北市","大安區臥龍里",704150
"201511","台北市","大安區新龍里",1470690
"201511","台北市","大安區學府里",489433
"201511","台北市","大安區義安里",2104706
"201511","台北市","大安區義村里",1651609
"201511","台北市","大安區永康里",1011532
"201511","台北市","大安區正聲里",1470369
"201511","台北市","大安區住安里",1542614
"201511","台北市","大同區保安里",1178784
"201511","台北市","大同區朝陽里",1547805
"201511","台北市","大同區大有里",1299914
"201511","台北市","大同區光能里",1299275
"201511","台北市","大同區國慶里",1333909
"201511","台北市","大同區國順里",565299
"201511","台北市","大同區建功里",1359773
"201511","台北市","大同區建明里",1561028
"201511","台北市","大同區建泰里",1368662
"201511","台北市","大同區景星里",644443
"201511","台北市","大同區老師里",1372817
"201511","台北市","大同區鄰江里",1577728
"201511","台北市","大同區隆和里",802523
"201511","台北市","大同區民權里",1938075
"201511","台北市","大同區南芳里",1027629
"201511","台北市","大同區蓬萊里",1254265
"201511","台北市","大同區雙連里",2427631
"201511","台北市","大同區斯文里",1349895
"201511","台北市","大同區星明里",1874036
"201511","台北市","大同區延平里",1078899
"201511","台北市","大同區揚雅里",820296
"201511","台北市","大同區永樂里",2056620
"201511","台北市","大同區玉泉里",967384
"201511","台北市","大同區至聖里",2268594
"201511","台北市","大同區重慶里",1668840
"201511","台北市","南港區百福里",1115713
"201511","台北市","南港區成福里",1548574
"201511","台北市","南港區東明里",1383279
"201511","台北市","南港區東新里",1642221
"201511","台北市","南港區合成里",1748790
"201511","台北市","南港區鴻福里",1011346
"201511","台北市","南港區九如里",1210498
"201511","台北市","南港區舊莊里",1367051
"201511","台北市","南港區聯成里",1241040
"201511","台北市","南港區南港里",2426115
"201511","台北市","南港區仁福里",1110156
"201511","台北市","南港區三重里",2022218
"201511","台北市","南港區萬福里",1040245
"201511","台北市","南港區西新里",1224629
"201511","台北市","南港區新富里",701950
"201511","台北市","南港區新光里",867413
"201511","台北市","南港區玉成里",1416276
"201511","台北市","南港區中南里",627198
"201511","台北市","南港區中研里",1356045
"201511","台北市","南港區重陽里",1728879
"201511","台北市","內湖區安湖里",1213587
"201511","台北市","內湖區安泰里",980870
"201511","台北市","內湖區寶湖里",2696536
"201511","台北市","內湖區碧山里",1307889
"201511","台北市","內湖區大湖里",1545551
"201511","台北市","內湖區東湖里",1280783
"201511","台北市","內湖區港都里",1379606
"201511","台北市","內湖區港富里",2371163
"201511","台北市","內湖區港華里",1920445
"201511","台北市","內湖區港墘里",2424370
"201511","台北市","內湖區湖濱里",2344069
"201511","台北市","內湖區湖興里",2058475
"201511","台北市","內湖區湖元里",3918744
"201511","台北市","內湖區葫洲里",1364821
"201511","台北市","內湖區金湖里",2631946
"201511","台北市","內湖區金龍里",1107908
"201511","台北市","內湖區金瑞里",1181787
"201511","台北市","內湖區康寧里",1864534
"201511","台北市","內湖區樂康里",1268147
"201511","台北市","內湖區麗山里",1647623
"201511","台北市","內湖區蘆洲里",244941
"201511","台北市","內湖區明湖里",879043
"201511","台北市","內湖區南湖里",915895
"201511","台北市","內湖區內溝里",851826
"201511","台北市","內湖區內湖里",1544813
"201511","台北市","內湖區清白里",2034622
"201511","台北市","內湖區瑞光里",1128386
"201511","台北市","內湖區瑞陽里",2031249
"201511","台北市","內湖區石潭里",1801144
"201511","台北市","內湖區五分里",1625028
"201511","台北市","內湖區西安里",1618378
"201511","台北市","內湖區西湖里",2692573
"201511","台北市","內湖區西康里",3204055
"201511","台北市","內湖區行善里",1913713
"201511","台北市","內湖區秀湖里",1286934
"201511","台北市","內湖區週美里",2728875
"201511","台北市","內湖區紫星里",1364831
"201511","台北市","內湖區紫陽里",2039383
"201511","台北市","內湖區紫雲里",1003019
"201511","台北市","士林區百齡里",1440187
"201511","台北市","士林區承德里",2062108
"201511","台北市","士林區翠山里",591710
"201511","台北市","士林區德華里",1322494
"201511","台北市","士林區德行里",1183087
"201511","台北市","士林區東山里",1401309
"201511","台北市","士林區福安里",992892
"201511","台北市","士林區福德里",1890752
"201511","台北市","士林區福華里",1415128
"201511","台北市","士林區福佳里",2278028
"201511","台北市","士林區福林里",1044587
"201511","台北市","士林區福順里",1370443
"201511","台北市","士林區福志里",2063869
"201511","台北市","士林區福中里",1662281
"201511","台北市","士林區富光里",1343813
"201511","台北市","士林區富洲里",1191109
"201511","台北市","士林區公館里",467780
"201511","台北市","士林區後港里",2124074
"201511","台北市","士林區葫東里",1029428
"201511","台北市","士林區葫蘆里",1774926
"201511","台北市","士林區菁山里",496460
"201511","台北市","士林區舊佳里",1577514
"201511","台北市","士林區蘭興里",1621402
"201511","台北市","士林區蘭雅里",2313119
"201511","台北市","士林區臨溪里",1417181
"201511","台北市","士林區名山里",1776265
"201511","台北市","士林區明勝里",1325845
"201511","台北市","士林區平等里",341580
"201511","台北市","士林區前港里",1169841
"201511","台北市","士林區仁勇里",1512635
"201511","台北市","士林區三玉里",1669565
"201511","台北市","士林區社新里",2216982
"201511","台北市","士林區社園里",1691734
"201511","台北市","士林區社子里",1586549
"201511","台北市","士林區聖山里",1199825
"201511","台北市","士林區天福里",1659231
"201511","台北市","士林區天和里",1857836
"201511","台北市","士林區天祿里",1559188
"201511","台北市","士林區天母里",2483417
"201511","台北市","士林區天山里",2003322
"201511","台北市","士林區天壽里",1745538
"201511","台北市","士林區天玉里",2607258
"201511","台北市","士林區溪山里",423529
"201511","台北市","士林區新安里",771526
"201511","台北市","士林區岩山里",921439
"201511","台北市","士林區陽明里",2402505
"201511","台北市","士林區義信里",1285567
"201511","台北市","士林區永福里",849925
"201511","台北市","士林區永倫里",1841855
"201511","台北市","士林區芝山里",2144318
"201511","台北市","士林區忠誠里",1661685
"201511","台北市","松山區安平里",2200149
"201511","台北市","松山區慈祐里",2406332
"201511","台北市","松山區東昌里",741379
"201511","台北市","松山區東光里",1721581
"201511","台北市","松山區東榮里",2488458
"201511","台北市","松山區東勢里",1054938
"201511","台北市","松山區敦化里",1997445
"201511","台北市","松山區福成里",600318
"201511","台北市","松山區富錦里",1533997
"201511","台北市","松山區富泰里",1160591
"201511","台北市","松山區復建里",1156891
"201511","台北市","松山區復盛里",1551407
"201511","台北市","松山區復勢里",1576479
"201511","台北市","松山區復源里",779260
"201511","台北市","松山區吉仁里",1044587
"201511","台北市","松山區吉祥里",2484900
"201511","台北市","松山區介壽里",1055019
"201511","台北市","松山區精忠里",1313955
"201511","台北市","松山區龍田里",2134198
"201511","台北市","松山區美仁里",719360
"201511","台北市","松山區民福里",2115795
"201511","台北市","松山區民有里",3760522
"201511","台北市","松山區鵬程里",1044474
"201511","台北市","松山區三民里",1979421
"201511","台北市","松山區松基里",1839850
"201511","台北市","松山區新東里",1296629
"201511","台北市","松山區新聚里",2194064
"201511","台北市","松山區新益里",1085165
"201511","台北市","松山區中華里",1977817
"201511","台北市","松山區中崙里",1023469
"201511","台北市","松山區中正里",3220798
"201511","台北市","松山區莊敬里",1194468
"201511","台北市","松山區自強里",1694078
"201511","台北市","萬華區保德里",711805
"201511","台北市","萬華區菜園里",1523308
"201511","台北市","萬華區頂碩里",1830810
"201511","台北市","萬華區福星里",1655896
"201511","台北市","萬華區福音里",934019
"201511","台北市","萬華區富福里",1242858
"201511","台北市","萬華區富民里",1459862
"201511","台北市","萬華區和德里",1376555
"201511","台北市","萬華區和平里",1310423
"201511","台北市","萬華區華江里",2022196
"201511","台北市","萬華區華中里",1369280
"201511","台北市","萬華區錦德里",1442750
"201511","台北市","萬華區凌霄里",836712
"201511","台北市","萬華區柳鄉里",1263657
"201511","台北市","萬華區綠堤里",944498
"201511","台北市","萬華區銘德里",950492
"201511","台北市","萬華區青山里",2113987
"201511","台北市","萬華區全德里",809784
"201511","台北市","萬華區仁德里",1444346
"201511","台北市","萬華區日善里",759247
"201511","台北市","萬華區日祥里",1093787
"201511","台北市","萬華區榮德里",787967
"201511","台北市","萬華區壽德里",993215
"201511","台北市","萬華區雙園里",1115561
"201511","台北市","萬華區糖廍里",1534167
"201511","台北市","萬華區騰雲里",714565
"201511","台北市","萬華區萬壽里",1587909
"201511","台北市","萬華區西門里",1653539
"201511","台北市","萬華區孝德里",720546
"201511","台北市","萬華區新安里",1150986
"201511","台北市","萬華區新和里",1759637
"201511","台北市","萬華區新起里",2150196
"201511","台北市","萬華區新忠里",737021
"201511","台北市","萬華區興德里",1020141
"201511","台北市","萬華區忠德里",1081509
"201511","台北市","萬華區忠貞里",1002906
"201511","台北市","文山區博嘉里",1410919
"201511","台北市","文山區華興里",2701312
"201511","台北市","文山區景東里",1183820
"201511","台北市","文山區景華里",1083020
"201511","台北市","文山區景美里",783429
"201511","台北市","文山區景慶里",883848
"201511","台北市","文山區景仁里",903673
"201511","台北市","文山區景行里",1640094
"201511","台北市","文山區老泉里",200157
"201511","台北市","文山區明興里",1544348
"201511","台北市","文山區明義里",994697
"201511","台北市","文山區木柵里",2365270
"201511","台北市","文山區木新里",2118476
"201511","台北市","文山區試院里",1943023
"201511","台北市","文山區順興里",1695957
"201511","台北市","文山區萬芳里",2051918
"201511","台北市","文山區萬和里",807617
"201511","台北市","文山區萬隆里",1254917
"201511","台北市","文山區萬美里",1778531
"201511","台北市","文山區萬年里",1083871
"201511","台北市","文山區萬盛里",1038661
"201511","台北市","文山區萬祥里",939785
"201511","台北市","文山區萬興里",2225038
"201511","台北市","文山區萬有里",1003056
"201511","台北市","文山區興安里",1353506
"201511","台北市","文山區興邦里",917775
"201511","台北市","文山區興昌里",1472480
"201511","台北市","文山區興得里",1309458
"201511","台北市","文山區興豐里",962989
"201511","台北市","文山區興福里",930285
"201511","台北市","文山區興光里",865668
"201511","台北市","文山區興家里",1576612
"201511","台北市","文山區興泰里",962814
"201511","台北市","文山區興旺里",1523091
"201511","台北市","文山區興業里",1120051
"201511","台北市","文山區樟腳里",1354474
"201511","台北市","文山區樟林里",1338014
"201511","台北市","文山區樟樹里",1126599
"201511","台北市","文山區樟文里",1471321
"201511","台北市","文山區樟新里",1323908
"201511","台北市","文山區政大里",2174115
"201511","台北市","文山區指南里",994559
"201511","台北市","文山區忠順里",1126797
"201511","台北市","信義區安康里",4794883
"201511","台北市","信義區大道里",1692666
"201511","台北市","信義區大仁里",992105
"201511","台北市","信義區敦厚里",1697541
"201511","台北市","信義區富台里",1396551
"201511","台北市","信義區廣居里",2112224
"201511","台北市","信義區國業里",1823404
"201511","台北市","信義區惠安里",1413885
"201511","台北市","信義區嘉興里",908619
"201511","台北市","信義區景聯里",1369432
"201511","台北市","信義區景勤里",1017685
"201511","台北市","信義區景新里",1762579
"201511","台北市","信義區黎安里",234459
"201511","台北市","信義區黎平里",2046235
"201511","台北市","信義區黎順里",1310938
"201511","台北市","信義區黎忠里",1154793
"201511","台北市","信義區六合里",1731348
"201511","台北市","信義區六藝里",990483
"201511","台北市","信義區三犁里",1673006
"201511","台北市","信義區三張里",2333233
"201511","台北市","信義區雙和里",1760441
"201511","台北市","信義區四維里",1355473
"201511","台北市","信義區四育里",1400058
"201511","台北市","信義區松光里",1453197
"201511","台北市","信義區松隆里",510891
"201511","台北市","信義區松友里",1428607
"201511","台北市","信義區泰和里",1707356
"201511","台北市","信義區五常里",972895
"201511","台北市","信義區五全里",1464747
"201511","台北市","信義區西村里",762681
"201511","台北市","信義區新仁里",1251851
"201511","台北市","信義區興隆里",922503
"201511","台北市","信義區興雅里",2058156
"201511","台北市","信義區雅祥里",1054122
"201511","台北市","信義區永春里",1514648
"201511","台北市","信義區永吉里",1206544
"201511","台北市","信義區長春里",1419721
"201511","台北市","信義區正和里",1098498
"201511","台北市","信義區中坡里",1110395
"201511","台北市","信義區中行里",1773207
"201511","台北市","信義區中興里",1548314
"201511","台北市","中山區北安里",615882
"201511","台北市","中山區成功里",3685123
"201511","台北市","中山區大佳里",241122
"201511","台北市","中山區大直里",2742916
"201511","台北市","中山區復華里",1958730
"201511","台北市","中山區恆安里",2490099
"201511","台北市","中山區集英里",2457812
"201511","台北市","中山區劍潭里",962323
"201511","台北市","中山區江寧里",2313632
"201511","台北市","中山區江山里",2571057
"201511","台北市","中山區金泰里",3249600
"201511","台北市","中山區聚盛里",1965889
"201511","台北市","中山區聚葉里",1519603
"201511","台北市","中山區康樂里",1566131
"201511","台北市","中山區力行里",2767831
"201511","台北市","中山區龍洲里",1142674
"201511","台北市","中山區民安里",2122752
"201511","台北市","中山區埤頭里",987040
"201511","台北市","中山區晴光里",2812288
"201511","台北市","中山區松江里",2401885
"201511","台北市","中山區下埤里",2018365
"201511","台北市","中山區新福里",1789317
"201511","台北市","中山區新生里",1882594
"201511","台北市","中山區新喜里",1373483
"201511","台北市","中山區新庄里",1597165
"201511","台北市","中山區行仁里",1982765
"201511","台北市","中山區行孝里",1001128
"201511","台北市","中山區行政里",1688349
"201511","台北市","中山區興亞里",2056506
"201511","台北市","中山區永安里",2923000
"201511","台北市","中山區圓山里",1454790
"201511","台北市","中山區正得里",1833387
"201511","台北市","中山區正守里",1154453
"201511","台北市","中山區正義里",2776029
"201511","台北市","中山區中吉里",2467941
"201511","台北市","中山區中山里",3190080
"201511","台北市","中山區中央里",1367578
"201511","台北市","中山區中原里",1978808
"201511","台北市","中山區中庄里",2255150
"201511","台北市","中山區朱馥里",1941924
"201511","台北市","中山區朱崙里",1142177
"201511","台北市","中山區朱園里",1948202
"201511","台北市","中正區愛國里",779944
"201511","台北市","中正區板溪里",1011376
"201511","台北市","中正區頂東里",1870416
"201511","台北市","中正區東門里",783762
"201511","台北市","中正區富水里",392112
"201511","台北市","中正區光復里",2205419
"201511","台北市","中正區河堤里",1338900
"201511","台北市","中正區建國里",417387
"201511","台北市","中正區黎明里",2577650
"201511","台北市","中正區林興里",970401
"201511","台北市","中正區龍福里",1039712
"201511","台北市","中正區龍光里",562324
"201511","台北市","中正區龍興里",510121
"201511","台北市","中正區梅花里",1774017
"201511","台北市","中正區南福里",2098903
"201511","台北市","中正區南門里",699536
"201511","台北市","中正區三愛里",2802969
"201511","台北市","中正區廈安里",791184
"201511","台北市","中正區水源里",1007845
"201511","台北市","中正區網溪里",1315032
"201511","台北市","中正區文北里",1844529
"201511","台北市","中正區文盛里",739305
"201511","台北市","中正區文祥里",1807323
"201511","台北市","中正區新營里",2160127
"201511","台北市","中正區幸福里",1596752
"201511","台北市","中正區幸市里",1732758
"201511","台北市","中正區螢圃里",1482535
"201511","台北市","中正區螢雪里",1181693
"201511","台北市","中正區永昌里",961496
"201511","台北市","中正區永功里",1084399
"201511","台北市","中正區忠勤里",1483776
